2.257107	2.370000	1
4.613878	4.720000	2
7.000091	7.120000	3
9.438912	9.570000	4
11.857415	11.980000	5
14.247619	14.380000	6
16.609887	16.770000	7
19.056327	19.200000	8
21.482000	21.600000	9
23.855238	23.970000	10
26.212000	26.360000	11
28.647256	28.820000	12
31.042000	31.180000	13
33.456327	33.600000	14
35.838549	35.970000	15
38.232000	38.360000	16
40.634558	40.780000	17
42.976508	43.150000	18
45.377596	45.580000	19
52.648345	52.900000	20
55.046893	55.260000	21
57.451247	57.740000	22
59.873379	60.030000	23
60.142000	60.370000	24
62.288617	62.355737	25
62.430000	62.488000	
64.647982	64.726349	26
67.045442	67.173515	27
69.512000	69.570000	28
71.866122	72.020000	29
74.339410	74.459864	30
76.645442	76.860590	31
79.012000	79.360000	32
81.412000	81.650000	33
83.799002	84.100000	34
86.259955	86.370000	35
88.642000	88.990000	36
91.088617	91.360000	37
93.452000	93.560000	38
95.855964	96.060000	39
98.257415	98.530000	40
