2.372000	2.470000	1
4.802000	4.920000	2
7.212000	7.350000	3
9.582000	9.700000	4
12.022000	12.180000	5
14.162000	14.260000	6
14.412000	14.590000	7
16.519000	16.605000	
16.657000	16.714000	
16.800069	17.026074	8
19.074863	19.159369	9
19.205000	19.378000	
21.592000	21.790000	10
23.982000	24.160000	11
26.372000	26.590000	12
28.772000	28.960000	13
31.152000	31.350000	14
33.602000	33.780000	15
35.722000	35.783547	16
35.842000	35.925000	
35.975000	36.192000	
38.412000	38.600000	17
40.502000	40.640000	18
40.792000	40.950000	19
43.202000	43.380000	20
45.602000	45.820000	21
52.802000	52.860000	22
55.252000	55.380000	23
57.612000	57.740000	24
60.012000	60.090000	25
62.412000	62.520000	26
64.832000	65.000000	27
67.212000	67.370000	28
69.622000	69.740000	29
72.032000	72.110000	30
74.432000	74.690000	31
76.832000	76.980000	32
79.282000	79.480000	33
81.612000	81.900000	34
84.012000	84.400000	35
86.412000	86.940000	36
88.862000	89.090379	37
91.222000	91.280000	38
93.628176	93.820772	39
96.032000	96.181056	40
98.422000	98.614054	41
