0.005128	0.105128	inward-k-snare
0.624359	0.707692	inward-k-snare
1.207692	1.300000	inward-k-snare
1.825641	1.920513	inward-k-snare
2.378205	2.494872	inward-k-snare
2.992308	3.105128	inward-k-snare
3.592308	3.706410	inward-k-snare
4.214103	4.314103	inward-k-snare
4.806410	4.897436	inward-k-snare
5.382051	5.492308	inward-k-snare
5.974359	6.100000	inward-k-snare
6.589744	6.720513	inward-k-snare
7.212821	7.256410	kicks
7.519231	7.650000	kicks
7.816667	7.915385	outward-k-snare
8.139744	8.300000	inward-k-snare
8.315385	8.428205	outward-k-snare
8.457692	8.592308	inward-k-snare
8.615385	8.715385	outward-k-snare
8.739744	8.829487	kicks
8.876923	8.941026	kicks
9.350000	9.444872	outward-k-snare
9.485897	9.575641	outward-k-snare
9.650000	9.757692	inward-k-snare
9.796154	9.900000	outward-k-snare
10.232692	10.308974	inward-k-snare
10.362179	10.404487	kicks
10.425641	10.487179	kicks
10.505128	10.562179	outward-k-snare
10.653846	10.705769	outward-k-snare
10.771795	10.848718	inward-k-snare
10.878846	10.921795	outward-k-snare
10.944231	11.007692	kicks
11.026923	11.055128	outward-k-snare
11.108013	11.159615	high-hat
11.263462	11.314423	outward-k-snare
11.426282	11.550000	inward-k-snare
11.581731	11.646474	outward-k-snare
11.735577	11.787179	outward-k-snare
11.857415	11.927244	kicks
12.026485	12.091791	kicks
12.646893	12.735420	outward-k-snare
12.794921	12.849342	high-hat
12.937868	13.077914	inward-k-snare
13.096054	13.200000	outward-k-snare
13.248435	13.393560	high-hat
13.403946	13.498776	outward-k-snare
13.548118	13.597460	kicks
13.835465	13.917460	outward-k-snare
13.991474	14.080726	outward-k-snare
14.318730	14.527710	inward-k-snare
14.559637	14.618413	outward-k-snare
14.688073	14.782404	kicks
14.834649	14.873107	kicks
14.906485	15.074104	lip-bass
15.135782	15.172789	kicks
15.422404	15.495692	kicks
15.587120	15.687982	outward-k-snare
15.701043	15.792472	outward-k-snare
15.873741	16.021769	inward-k-snare
16.038458	16.146576	outward-k-snare
16.163991	16.329433	inward-k-snare
16.345397	16.443356	outward-k-snare
16.500680	16.589206	outward-k-snare
16.653061	16.745215	outward-k-snare
16.797460	16.855510	kicks
17.408435	17.550000	outward-k-snare
17.843084	17.901134	high-hat
17.969342	18.112290	inward-k-snare
18.131156	18.220408	outward-k-snare
18.289342	18.337234	kicks
18.581769	18.693515	outward-k-snare
18.737778	18.823401	kicks
18.872018	19.012789	inward-k-snare
19.061406	19.157914	outward-k-snare
19.215964	19.319002	kicks
19.800816	19.906032	outward-k-snare
20.093968	20.249252	inward-k-snare
20.271746	20.385669	high-hat
20.405261	20.507574	inward-k-snare
20.537324	20.636009	high-hat
20.681723	20.745578	kicks
21.129433	21.221587	outward-k-snare
21.598912	21.659138	kicks
22.219320	22.320907	outward-k-snare
22.531338	22.673560	inward-k-snare
22.682993	22.775873	high-hat
22.788934	22.939138	inward-k-snare
22.978322	23.093696	high-hat
23.441270	23.544308	outward-k-snare
23.573333	23.668390	outward-k-snare
23.691610	23.910748	inward-k-snare
23.997823	24.088526	kicks
24.137143	24.214785	kicks
24.293878	24.375873	high-hat
24.429569	24.500680	high-hat
24.585578	24.687891	outward-k-snare
24.743039	24.834467	outward-k-snare
24.907029	25.004989	inward-k-snare
25.038367	25.136327	high-hat
25.200000	25.316281	inward-k-snare
25.350000	25.471565	inward-k-snare
25.528889	25.617415	kicks
25.671837	25.778503	kicks
25.830023	25.950000	outward-k-snare
25.974422	26.083991	outward-k-snare
26.134059	26.250000	high-hat
26.279909	26.366259	outward-k-snare
26.721814	26.807438	inward-k-snare
26.867664	26.987392	inward-k-snare
27.037460	27.150000	outward-k-snare
27.341000	27.417000	kicks
27.632472	27.750000	inward-k-snare
27.787029	27.888617	outward-k-snare
27.927800	27.973515	kicks
28.230385	28.335601	outward-k-snare
28.510476	28.576508	inward-k-snare
28.643265	28.776780	inward-k-snare
28.843537	29.100000	lip-bass
29.125079	29.225941	inward-k-snare
29.270204	29.400000	inward-k-snare
29.448707	29.550000	outward-k-snare
30.024853	30.098866	inward-k-snare
30.135873	30.257052	inward-k-snare
30.645986	30.726531	outward-k-snare
30.950023	31.007347	inward-k-snare
31.059592	31.164807	inward-k-snare
31.539955	31.621950	inward-k-snare
31.669116	31.740227	inward-k-snare
31.820771	31.915102	outward-k-snare
46.528000	46.634615	kicks
46.682000	46.801000	kicks
47.145000	47.227000	kicks
47.291000	47.410000	kicks
47.437000	47.535000	outward-k-snare
47.585000	47.678000	outward-k-snare
48.041000	48.135000	kicks
48.178000	48.265000	kicks
48.915000	48.985000	kicks
49.044000	49.117000	kicks
49.504000	49.582000	kicks
49.651000	49.712000	kicks
51.465000	51.582000	kicks
51.928000	51.983000	kicks
52.059000	52.159000	kicks
52.935000	53.036000	kicks
53.838000	53.917000	kicks
54.299000	54.395000	kicks
54.433000	54.542000	kicks
57.471000	57.545000	kicks
62.404000	62.495000	kicks
62.704000	62.876000	kicks
63.642000	63.776000	kicks
63.938000	64.065000	kicks
64.226000	64.392000	kicks
64.896000	65.004000	kicks
65.055000	65.174000	kicks
65.751000	65.847000	kicks
65.904000	65.990000	kicks
66.474000	66.568000	kicks
68.854000	68.946000	kicks
70.653000	70.755000	kicks
71.113000	71.203000	kicks
71.262000	71.354000	kicks
71.406000	71.510000	outward-k-snare
71.549000	71.632000	outward-k-snare
72.149000	72.244000	kicks
73.050000	73.147000	kicks
74.396000	74.508000	kicks
74.563000	74.668000	kicks
74.872000	74.951000	kicks
75.317000	75.383000	kicks
75.468000	75.556000	kicks
75.914000	75.973000	kicks
76.831000	76.903000	kicks
76.960000	77.055000	kicks
78.463000	78.551000	kicks
79.191000	79.272000	kicks
83.987000	84.067000	kicks
84.864000	84.954000	kicks
85.435000	85.694000	growl-bass
85.722000	85.822000	kicks
86.386000	86.460000	kicks
87.246000	87.332000	kicks
88.144000	88.250000	kicks
88.806000	88.906000	kicks
90.594000	90.688000	kicks
91.212000	91.296000	kicks
93.014000	93.127000	kicks
93.605000	93.694000	kicks
94.488000	94.578000	kicks
95.353000	95.445000	kicks
95.960000	96.029000	kicks
96.885000	96.973000	kicks
97.781000	97.890000	kicks
98.363000	98.458000	kicks
99.290000	99.385000	kicks
100.178000	100.296000	kicks
104.149000	104.241000	kicks
104.279000	104.391000	kicks
104.910000	105.003000	kicks
106.535000	106.632000	kicks
106.685000	106.768000	kicks
107.150000	107.227000	kicks
107.287000	107.372000	kicks
108.913000	108.996000	kicks
109.069000	109.138000	kicks
109.514000	109.612000	kicks
109.665000	109.756000	kicks
110.410000	110.492000	kicks
110.556000	110.642000	kicks
111.440000	111.555000	kicks
111.923000	112.026000	kicks
112.062000	112.153000	kicks
112.797000	112.892000	kicks
112.953000	113.049000	kicks
113.718000	113.831000	kicks
113.869000	113.973000	kicks
114.331000	114.435000	kicks
114.468000	114.550000	kicks
115.206000	115.317000	kicks
115.355000	115.446000	kicks
116.087000	116.172000	kicks
116.250000	116.322000	kicks
116.842000	116.940000	kicks
117.613000	117.695000	kicks
117.758000	117.842000	kicks
118.506000	118.600000	kicks
118.654000	118.736000	kicks
119.115000	119.178000	kicks
119.260000	119.332000	kicks
121.240000	121.341000	kicks
121.391000	121.482000	kicks
122.437000	122.537000	kicks
123.447000	123.538000	kicks
129.768000	129.835000	kicks
129.886000	129.986000	kicks
