0.000000	0.151000	kicks
1.521000	1.666000	kicks
2.694000	2.868000	kicks
3.860000	3.959000	kicks
4.870000	5.021000	kicks
6.217000	6.310000	kicks
7.477000	7.558000	kicks
8.655000	8.795000	kicks
9.555000	9.665000	kicks
11.047000	11.198000	kicks
12.272000	12.417000	kicks
13.473000	13.584000	kicks
14.396000	14.623000	kicks
15.917000	16.039000	kicks
19.156000	19.336000	kicks
20.695000	20.788000	kicks
21.838000	21.914000	kicks
21.949000	22.047000	kicks
23.057000	23.150000	kicks
23.975000	24.143000	kicks
25.507000	25.623000	kicks
26.709000	26.819000	kicks
27.870000	27.992000	kicks
28.764000	28.944000	kicks
30.232000	30.389000	kicks
31.463000	31.568000	kicks
32.670000	32.775000	kicks
33.593000	33.791000	kicks
35.062000	35.172000	kicks
35.358000	35.498000	high-hat
35.637000	35.939000	high-hat
38.406000	38.667000	kicks
39.950000	40.165000	kicks
41.108000	41.224000	kicks
42.286000	42.376000	kicks
43.212000	43.372000	kicks
44.678000	44.745000	kicks
45.877000	46.019000	kicks
47.073000	47.186000	kicks
47.975000	48.144000	kicks
50.666000	50.785000	kicks
51.873000	51.975000	kicks
52.764000	52.979000	kicks
54.285000	54.399000	kicks
55.458000	55.571000	kicks
56.723000	56.828000	kicks
57.603000	57.780000	kicks
59.109000	59.211000	kicks
60.285000	60.360000	kicks
61.457000	61.524000	kicks
62.354000	62.436000	kicks
63.454000	63.570000	kicks
66.026000	66.162000	kicks
66.334000	66.450000	kicks
66.943000	67.082000	kicks
67.222000	67.410000	kicks
69.631000	69.779000	kicks
69.941000	70.124000	kicks
70.507000	70.612000	kicks
72.011000	72.217000	kicks
72.911000	72.998000	kicks
74.379000	74.519000	kicks
74.693000	74.797000	kicks
75.314000	75.407000	kicks
76.815000	77.012000	kicks
79.464000	79.572000	kicks
80.611000	80.689000	kicks
83.066000	83.171000	kicks
83.342000	83.455000	kicks
84.271000	84.367000	kicks
85.499000	85.586000	kicks
86.358000	86.573000	kicks
86.654000	86.840000	kicks
87.917000	87.986000	kicks
89.075000	89.162000	kicks
90.270000	90.369000	kicks
91.202000	91.327000	kicks
92.671000	92.738000	kicks
93.870000	93.986000	kicks
95.062000	95.141000	kicks
95.977000	96.125000	kicks
96.258000	96.430000	warm-tone-bass
97.492000	97.591000	kicks
98.406000	98.528000	kicks
99.886000	99.988000	kicks
100.792000	100.902000	kicks
102.258000	102.345000	kicks
103.184000	103.303000	kicks
103.468000	103.570000	kicks
103.616000	103.732000	kicks
104.696000	104.856000	kicks
107.108000	107.265000	kicks
108.002000	108.092000	kicks
109.491000	109.575000	kicks
110.396000	110.492000	kicks
112.774000	113.017000	kicks
115.229000	115.389000	kicks
116.692000	116.773000	kicks
119.101000	119.191000	kicks
119.240000	119.382000	kicks
119.980000	120.050000	kicks
120.372000	120.567000	warm-tone-bass
121.461000	121.545000	kicks
121.623000	121.763000	kicks
122.419000	122.555000	kicks
123.890000	123.986000	kicks
124.044000	124.166000	kicks
124.761000	124.825000	kicks
126.288000	126.389000	kicks
127.184000	127.274000	kicks
128.705000	128.810000	kicks
128.842000	128.940000	kicks
129.631000	129.800000	kicks
131.091000	131.233000	kicks
131.390000	131.593000	high-hat
131.704000	134.345000	inward-k-snare
134.417000	134.621000	kicks
134.725000	135.129000	warm-tone-bass
138.304000	138.408000	kicks
139.189000	139.320000	kicks
141.555000	141.662000	kicks
143.035000	143.160000	kicks
143.691000	143.891000	kicks
143.996000	144.141000	kicks
145.499000	145.595000	kicks
146.381000	146.483000	kicks
147.873000	148.016000	kicks
148.773000	148.933000	kicks
150.288000	150.396000	kicks
151.185000	151.287000	kicks
152.381000	152.520000	kicks
152.697000	152.796000	kicks
153.600000	153.754000	kicks
155.109000	155.196000	kicks
156.029000	156.131000	kicks
157.489000	157.565000	kicks
162.133000	162.264000	kicks
162.456000	162.563000	kicks
163.187000	163.277000	kicks
163.515000	163.768000	growl-bass
165.619000	165.706000	kicks
165.883000	166.178000	growl-bass
167.973000	168.110000	kicks
168.281000	168.564000	growl-bass
169.488000	169.616000	kicks
170.405000	170.527000	kicks
170.667000	170.902000	growl-bass
171.880000	171.961000	kicks
172.783000	172.902000	kicks
173.065000	173.354000	growl-bass
174.306000	174.391000	kicks
175.180000	175.264000	kicks
175.493000	175.764000	growl-bass
176.686000	176.794000	kicks
177.592000	177.691000	kicks
179.066000	179.142000	kicks
182.372000	182.445000	kicks
182.669000	182.946000	growl-bass
182.994000	183.187000	warm-tone-bass
183.876000	183.957000	kicks
184.781000	184.880000	kicks
185.109000	185.341255	growl-bass
185.396000	185.678000	warm-tone-bass
186.262000	186.407000	kicks
187.188000	187.310000	kicks
187.483000	187.755816	growl-bass
187.811000	188.034000	warm-tone-bass
188.691000	188.799000	kicks
189.579000	189.710000	kicks
189.881000	190.104100	growl-bass
190.162000	190.402000	warm-tone-bass
191.054000	191.167000	kicks
192.267000	192.506611	growl-bass
192.566000	192.982000	warm-tone-bass
194.368000	194.473000	kicks
