0.000000	0.923000	warm-tone-bass
1.176000	1.267313	outward-k-snare
2.394000	3.273000	warm-tone-bass
3.556000	3.657000	outward-k-snare
4.764000	5.667000	warm-tone-bass
6.007000	6.103000	outward-k-snare
7.200000	7.670000	warm-tone-bass
7.759000	8.241000	warm-tone-bass
8.345000	8.864000	warm-tone-bass
8.967000	9.449000	warm-tone-bass
9.553000	10.385000	warm-tone-bass
10.771000	10.877000	outward-k-snare
11.972000	12.683000	warm-tone-bass
13.178000	13.291000	outward-k-snare
14.396000	15.304000	warm-tone-bass
15.592000	15.685000	outward-k-snare
16.827000	17.319000	warm-tone-bass
17.386000	17.892000	warm-tone-bass
18.018000	18.513000	warm-tone-bass
19.263000	19.743000	warm-tone-bass
19.790000	19.888000	high-hat
19.920000	20.006000	high-hat
20.046000	20.294000	inward-k-snare
20.357000	20.489000	outward-k-snare
20.971000	21.035000	high-hat
21.399000	21.517000	high-hat
21.557000	22.140000	warm-tone-bass
23.386000	23.470000	high-hat
23.812000	23.923000	high-hat
24.081000	24.524000	warm-tone-bass
24.571000	24.640000	high-hat
24.686000	24.765000	high-hat
25.757000	25.838000	high-hat
26.215000	26.311000	high-hat
26.400000	26.672000	warm-tone-bass
27.573000	27.834000	warm-tone-bass
28.161000	28.238000	outward-k-snare
28.504000	28.586000	high-hat
28.853000	29.338000	warm-tone-bass
30.592000	30.667000	high-hat
30.725000	30.789000	high-hat
30.866000	31.112000	inward-k-snare
31.296000	31.796000	warm-tone-bass
31.830000	31.884000	high-hat
31.936987	32.029000	high-hat
32.386000	32.506000	outward-k-snare
33.686000	34.193000	warm-tone-bass
34.828000	34.949000	outward-k-snare
36.095000	36.558000	warm-tone-bass
37.207000	37.300000	outward-k-snare
38.536000	39.014000	warm-tone-bass
39.615000	39.725000	outward-k-snare
40.899000	41.354000	warm-tone-bass
41.415000	41.664000	high-hat
41.724000	41.911000	high-hat
42.037000	42.150000	outward-k-snare
42.327000	42.409000	high-hat
42.650000	42.730000	high-hat
42.778000	42.851000	high-hat
42.923000	43.005000	high-hat
43.214000	43.704000	warm-tone-bass
44.401000	44.507000	outward-k-snare
45.643000	45.882000	warm-tone-bass
46.341000	46.439000	outward-k-snare
46.519000	46.637000	warm-tone-bass
47.563000	47.647000	kicks
48.062000	48.539000	warm-tone-bass
50.476000	51.039000	warm-tone-bass
52.875000	53.390000	warm-tone-bass
55.272000	55.609000	warm-tone-bass
55.860000	56.133000	warm-tone-bass
56.422735	56.731000	warm-tone-bass
57.034000	57.280000	warm-tone-bass
57.676000	58.171000	warm-tone-bass
60.105000	60.563000	warm-tone-bass
62.480000	62.952000	warm-tone-bass
63.154000	63.280000	outward-k-snare
64.889000	65.105000	warm-tone-bass
65.428000	65.686000	warm-tone-bass
66.053000	66.306000	warm-tone-bass
66.641000	66.885000	warm-tone-bass
66.934000	67.128000	kicks
67.241000	67.746000	warm-tone-bass
68.410000	68.534000	outward-k-snare
69.636000	70.202000	warm-tone-bass
72.089000	72.574000	warm-tone-bass
73.204000	73.332000	outward-k-snare
74.419000	74.712000	warm-tone-bass
74.726000	74.866000	lip-bass
74.990000	75.332000	warm-tone-bass
75.339000	75.467000	lip-bass
75.639000	75.903000	warm-tone-bass
75.945000	76.117000	lip-bass
76.531000	76.636000	lip-bass
77.112000	77.263000	lip-bass
77.732000	77.850000	lip-bass
78.021000	78.324000	warm-tone-bass
78.348000	78.481000	lip-bass
78.657000	78.915000	warm-tone-bass
79.107000	79.280000	outward-k-snare
79.416000	79.498000	lip-bass
79.559000	79.648000	lip-bass
79.723000	79.865000	high-hat
80.340000	80.461000	kicks
80.953000	81.083000	high-hat
81.573000	81.686000	outward-k-snare
82.196000	82.306000	high-hat
82.804000	82.971000	kicks
83.394000	83.502000	high-hat
83.985000	84.078000	outward-k-snare
84.602000	84.718000	high-hat
85.178000	85.296000	kicks
85.828000	85.941000	high-hat
86.409000	86.554000	outward-k-snare
87.007000	87.120000	high-hat
88.809000	88.931000	outward-k-snare
89.967000	90.082000	kicks
91.180000	91.303000	outward-k-snare
92.378000	92.503000	kicks
93.597000	93.702000	outward-k-snare
94.775000	94.903000	kicks
95.401000	95.510000	high-hat
95.969000	96.089000	outward-k-snare
97.167000	97.315000	kicks
98.391000	98.514000	outward-k-snare
99.575000	99.725000	kicks
100.781000	100.913000	outward-k-snare
101.976000	102.110000	kicks
103.189000	103.290000	outward-k-snare
105.575000	105.651000	outward-k-snare
107.992000	108.065000	outward-k-snare
109.191000	109.312000	kicks
111.539000	111.645000	kicks
112.763000	112.843000	outward-k-snare
117.584000	117.688000	outward-k-snare
120.019000	120.106000	outward-k-snare
121.174000	121.288000	kicks
122.394000	122.495000	outward-k-snare
127.785000	127.994000	high-hat
128.361000	128.460000	kicks
128.965000	129.187000	high-hat
130.169000	130.408000	high-hat
131.993000	132.106000	outward-k-snare
132.592000	132.798000	high-hat
134.411000	134.507000	outward-k-snare
134.993000	135.165000	high-hat
