0.2528798185941043	0.4028798185941043	silence	
0.6528798185941043	0.8028798185941043	outward-k-snare	
1.0728798185941044	1.2228798185941043	outward-k-snare	
1.5328798185941044	1.6828798185941043	kicks	
1.5828798185941044	1.7328798185941043	lip-bass	
1.8348299319727892	1.9848299319727891	high-hat	
2.034829931972789	2.1848299319727893	inward-k-snare	
2.654829931972789	2.804829931972789	kicks	
2.704829931972789	2.854829931972789	lip-bass	
2.994829931972789	3.1448299319727893	outward-k-snare	
3.4328798185941043	3.582879818594104	high-hat	
3.8928798185941043	4.042879818594105	kicks	
3.942879818594104	4.092879818594104	lip-bass	
4.452879818594104	4.602879818594104	outward-k-snare	
4.772879818594104	4.9228798185941045	kicks	
4.886439909297052	5.036439909297052	kicks	
4.936439909297052	5.086439909297052	lip-bass	
5.354829931972789	5.504829931972789	outward-k-snare	
5.792879818594105	5.942879818594104	high-hat	
6.232879818594104	6.3828798185941045	kicks	
6.282879818594104	6.432879818594104	lip-bass	
6.534829931972789	6.684829931972789	high-hat	
6.809659863945578	6.9596598639455785	outward-k-snare	
7.492879818594104	7.642879818594104	kicks	
7.761269841269841	7.911269841269841	outward-k-snare	
8.272879818594104	8.422879818594105	high-hat	
8.669659863945578	8.819659863945578	kicks	
8.719659863945578	8.869659863945579	high-hat	
9.249659863945578	9.399659863945578	outward-k-snare	
9.549659863945578	9.699659863945579	kicks	
9.599659863945579	9.74965986394558	high-hat	
10.14126984126984	10.291269841269841	outward-k-snare	
10.612879818594104	10.762879818594104	high-hat	
10.941269841269841	11.091269841269842	kicks	
11.089659863945577	11.239659863945578	kicks	
11.349659863945579	11.499659863945578	high-hat	
11.652879818594105	11.802879818594104	outward-k-snare	
12.092879818594104	12.242879818594105	silence	
12.292879818594104	12.442879818594104	kicks	
12.342879818594104	12.492879818594105	lip-bass	
12.586439909297052	12.736439909297053	outward-k-snare	
13.032879818594104	13.182879818594104	high-hat	
13.492879818594105	13.642879818594105	kicks	
13.542879818594106	13.692879818594106	high-hat	
14.072879818594105	14.222879818594103	outward-k-snare	
14.412879818594105	14.562879818594105	kicks	
14.462879818594105	14.612879818594106	high-hat	
14.98126984126984	15.131269841269841	outward-k-snare	
15.472879818594103	15.622879818594104	high-hat	
15.909659863945578	16.05965986394558	kicks	
15.959659863945578	16.10965986394558	lip-bass	
16.23482993197279	16.38482993197279	high-hat	
16.512879818594104	16.662879818594103	outward-k-snare	
19.172879818594105	19.322879818594103	kicks	
19.222879818594105	19.372879818594104	lip-bass	
19.79482993197279	19.94482993197279	outward-k-snare	
20.20965986394558	20.359659863945577	high-hat	
20.712879818594104	20.862879818594106	kicks	
20.952879818594106	21.102879818594104	high-hat	
21.26126984126984	21.411269841269842	outward-k-snare	
21.852879818594104	22.002879818594103	kicks	
21.978049886621314	22.128049886621316	kicks	
22.141269841269843	22.29126984126984	outward-k-snare	
22.334829931972788	22.48482993197279	silence	
22.354829931972787	22.50482993197279	silence	
22.632879818594105	22.782879818594104	outward-k-snare	
23.072879818594103	23.222879818594105	kicks	
23.122879818594104	23.272879818594106	high-hat	
23.641269841269843	23.79126984126984	outward-k-snare	
23.992879818594105	24.142879818594103	kicks	
24.042879818594106	24.192879818594104	lip-bass	
24.586439909297052	24.73643990929705	outward-k-snare	
25.04126984126984	25.19126984126984	high-hat	
25.46643990929705	25.616439909297053	kicks	
25.516439909297052	25.666439909297054	lip-bass	
25.81482993197279	25.96482993197279	high-hat	
26.112879818594106	26.262879818594104	outward-k-snare	
26.732879818594103	26.882879818594105	kicks	
26.992879818594105	27.142879818594103	outward-k-snare	
27.42126984126984	27.571269841269842	high-hat	
27.84965986394558	27.999659863945578	kicks	
28.118049886621314	28.268049886621316	high-hat	
28.481269841269842	28.63126984126984	outward-k-snare	
28.70965986394558	28.859659863945577	kicks	
28.75965986394558	28.909659863945578	lip-bass	
29.341269841269842	29.49126984126984	outward-k-snare	
29.812879818594105	29.962879818594104	high-hat	
30.272879818594106	30.422879818594105	kicks	
30.532879818594104	30.682879818594106	high-hat	
30.852879818594104	31.002879818594103	outward-k-snare	
31.301269841269843	31.45126984126984	silence	
31.472879818594105	31.622879818594104	kicks	
31.522879818594106	31.672879818594105	lip-bass	
31.766439909297052	31.91643990929705	outward-k-snare	
32.209659863945575	32.35965986394558	high-hat	
32.69287981859411	32.842879818594106	kicks	
32.992879818594105	33.1428798185941	high-hat	
33.258049886621315	33.40804988662131	outward-k-snare	
33.42965986394558	33.57965986394558	outward-k-snare	
33.55482993197279	33.70482993197279	kicks	
33.60482993197279	33.754829931972786	high-hat	
34.23287981859411	34.382879818594105	outward-k-snare	
34.6528798185941	34.80287981859411	high-hat	
35.06126984126984	35.21126984126984	kicks	
35.37287981859411	35.522879818594106	high-hat	
35.6528798185941	35.80287981859411	high-hat	
35.80126984126984	35.95126984126984	high-hat	
35.9728798185941	36.12287981859411	outward-k-snare	
36.22965986394558	36.37965986394558	outward-k-snare	
36.541269841269845	36.69126984126984	inward-k-snare	
36.65482993197279	36.80482993197279	inward-k-snare	
36.754829931972786	36.90482993197279	outward-k-snare	
37.7928798185941	37.94287981859411	high-hat	
37.952879818594106	38.102879818594104	high-hat	
38.05482993197279	38.20482993197279	high-hat	
38.35482993197279	38.504829931972786	kicks	
38.404829931972785	38.55482993197278	high-hat	
39.05287981859411	39.202879818594106	outward-k-snare	
39.492879818594105	39.6428798185941	high-hat	
39.9728798185941	40.12287981859411	kicks	
40.09804988662132	40.24804988662132	kicks	
40.148049886621315	40.298049886621314	lip-bass	
40.55482993197279	40.70482993197279	outward-k-snare	
40.852879818594104	41.0028798185941	silence	
40.849659863945575	40.99965986394558	silence	
40.846439909297054	40.99643990929705	silence	
41.08965986394558	41.239659863945576	kicks	
41.41287981859411	41.562879818594105	outward-k-snare	
41.852879818594104	42.0028798185941	high-hat	
42.1528798185941	42.30287981859411	outward-k-snare	
42.312879818594105	42.462879818594104	growl-bass	
42.592879818594106	42.742879818594105	silence	
42.58965986394558	42.739659863945576	silence	
42.58643990929705	42.736439909297054	silence	
42.59482993197279	42.74482993197279	silence	
42.91287981859411	43.062879818594105	outward-k-snare	
43.23287981859411	43.382879818594105	kicks	
43.78126984126984	43.93126984126984	outward-k-snare	
44.078049886621315	44.228049886621314	silence	
44.132879818594105	44.282879818594104	inward-k-snare	
44.23482993197279	44.38482993197279	inward-k-snare	
44.55287981859411	44.702879818594106	kicks	
44.68965986394558	44.83965986394558	kicks	
44.992879818594105	45.1428798185941	silence	
45.2928798185941	45.44287981859411	outward-k-snare	
45.8928798185941	46.0428798185941	kicks	
45.9428798185941	46.0928798185941	lip-bass	
46.19804988662131	46.34804988662132	outward-k-snare	
46.59804988662132	46.74804988662132	high-hat	
46.90965986394558	47.059659863945576	outward-k-snare	
47.092879818594106	47.242879818594105	kicks	
47.1428798185941	47.2928798185941	lip-bass	
47.68126984126984	47.831269841269844	outward-k-snare	
47.9728798185941	48.12287981859411	kicks	
48.0228798185941	48.172879818594105	high-hat	
48.5728798185941	48.7228798185941	outward-k-snare	
49.032879818594104	49.1828798185941	high-hat	
49.31804988662132	49.468049886621316	outward-k-snare	
49.492879818594105	49.6428798185941	kicks	
49.5428798185941	49.6928798185941	high-hat	
50.01482993197279	50.16482993197279	outward-k-snare	
50.672879818594105	50.8228798185941	kicks	
50.98126984126984	51.13126984126984	outward-k-snare	
51.401269841269844	51.55126984126984	high-hat	
51.721269841269844	51.87126984126984	outward-k-snare	
51.8928798185941	52.0428798185941	kicks	
51.9428798185941	52.0928798185941	lip-bass	
52.19482993197279	52.34482993197279	high-hat	
52.4728798185941	52.62287981859411	outward-k-snare	
52.772879818594106	52.922879818594105	kicks	
52.8228798185941	52.9728798185941	high-hat	
53.029659863945575	53.17965986394558	silence	
53.038049886621316	53.188049886621314	silence	
53.352879818594104	53.5028798185941	outward-k-snare	
53.80126984126984	53.95126984126984	high-hat	
54.14126984126984	54.291269841269845	outward-k-snare	
54.30126984126984	54.45126984126984	kicks	
54.35126984126984	54.50126984126984	lip-bass	
54.55482993197279	54.70482993197279	high-hat	
54.87287981859411	55.022879818594106	outward-k-snare	
55.212879818594104	55.3628798185941	silence	
55.4728798185941	55.62287981859411	kicks	
