0.530000	0.530000	S
1.860000	1.860000	S
2.950000	2.950000	S
3.270000	3.270000	S
3.414432	3.414432	
3.580000	3.580000	S
3.734495	3.734495	
3.877033	3.877033	
4.026050	4.026050	
4.168588	4.168588	
4.337042	4.337042	
4.462734	4.462734	
4.614343	4.614343	
4.767247	4.767247	
5.070000	5.070000	S
5.202636	5.202636	
5.390000	5.390000	S
5.670000	5.670000	S
5.814254	5.814254	
5.964566	5.964566	
6.290000	6.290000	S
6.441421	6.441421	
6.594325	6.594325	
6.748525	6.748525	
6.879401	6.879401	
7.027122	7.027122	
7.160590	7.160590	
8.300893	8.300893	S
8.550000	8.550000	S
8.750000	8.750000	S
8.977301	8.977301	S
9.171671	9.171671	S
9.390000	9.390000	S
9.570000	9.570000	S
9.780000	9.780000	S
10.000000	10.000000	S
10.220000	10.220000	S
10.400000	10.400000	S
10.630000	10.630000	S
10.810000	10.810000	S
11.000000	11.000000	S
11.200000	11.200000	S
11.420000	11.420000	S
