0.460000	0.460000	S
0.909877	0.909877	
1.127185	1.127185	S
1.217860	1.217860	
1.380000	1.380000	S
2.200000	2.200000	S
2.286418	2.286418	
2.400000	2.400000	S
2.517796	2.517796	
2.619414	2.619414	
2.720251	2.720251	
2.870000	2.870000	S
3.111874	3.111874	S
3.476919	3.476919	S
3.823204	3.823204	
4.088194	4.088194	S
4.842516	4.842516	S
5.100000	5.100000	S
5.419397	5.419397	
5.779752	5.779752	S
6.040000	6.040000	S
6.230000	6.230000	S
6.335528	6.335528	
6.532511	6.532511	
6.673214	6.673214	S
6.910000	6.910000	S
7.109392	7.109392	
7.303249	7.303249	
7.480000	7.480000	S
7.569021	7.569021	
7.684710	7.684710	
7.877003	7.877003	
8.055227	8.055227	
8.213908	8.213908	S
8.410000	8.410000	S
8.635234	8.635234	
8.750923	8.750923	
8.970000	8.970000	S
9.151144	9.151144	
9.338747	9.338747	
9.520000	9.520000	S
9.695194	9.695194	
9.883579	9.883579	S
10.254096	10.254096	
10.450000	10.450000	S
10.521431	10.521431	
10.641810	10.641810	
10.824724	10.824724	
10.998257	10.998257	
11.170000	11.170000	S
11.360000	11.360000	S
11.560286	11.560286	
11.723657	11.723657	
11.920000	11.920000	S
12.273179	12.273179	
12.480000	12.480000	S
12.650731	12.650731	
12.850000	12.850000	S
13.024375	13.024375	
13.129902	13.129902	S
13.226049	13.226049	
13.307344	13.307344	
13.421469	13.421469	S
13.489475	13.489475	S
13.609073	13.609073	
14.059321	14.059321	
14.240000	14.240000	S
14.450000	14.450000	S
14.816770	14.816770	
15.010000	15.010000	S
15.199794	15.199794	
15.381144	15.381144	
15.570000	15.570000	S
15.757915	15.757915	
15.940000	15.940000	S
16.155009	16.155009	
16.319944	16.319944	
16.520000	16.520000	S
16.589624	16.589624	
16.688897	16.688897	
16.878064	16.878064	
17.045344	17.045344	
17.230000	17.230000	S
17.430000	17.430000	S
17.629260	17.629260	
17.794195	17.794195	
17.970000	17.970000	S
18.060748	18.060748	
18.163148	18.163148	
18.380000	18.380000	S
18.579003	18.579003	
18.750000	18.750000	S
18.940000	18.940000	S
19.130000	19.130000	S
19.310000	19.310000	S
19.480000	19.480000	S
19.680000	19.680000	S
20.082176	20.082176	
20.260000	20.260000	S
20.460000	20.460000	S
20.645768	20.645768	
20.816957	20.816957	
21.010000	21.010000	S
21.390000	21.390000	S
21.590000	21.590000	S
21.950000	21.950000	S
22.142688	22.142688	
22.298243	22.298243	
22.500000	22.500000	S
22.569486	22.569486	
22.680485	22.680485	
23.430000	23.430000	S
23.550000	23.550000	S
23.902253	23.902253	
24.080000	24.080000	S
24.413473	24.413473	
24.600000	24.600000	S
24.773046	24.773046	
24.940000	24.940000	S
25.200626	25.200626	
25.285829	25.285829	
25.359307	25.359307	
25.550000	25.550000	S
25.649311	25.649311	
26.260000	26.260000	S
26.440000	26.440000	S
26.606871	26.606871	
26.781186	26.781186	
26.970000	26.970000	S
27.144667	27.144667	
27.308820	27.308820	
27.500000	27.500000	S
27.860000	27.860000	S
28.202282	28.202282	
28.370000	28.370000	S
28.434442	28.434442	
28.539187	28.539187	
28.711939	28.711939	
28.854205	28.854205	
29.030000	29.030000	S
29.230000	29.230000	S
29.740000	29.740000	S
29.804729	29.804729	
29.911038	29.911038	
30.083008	30.083008	
30.231527	30.231527	
30.410000	30.410000	S
30.596572	30.596572	
30.938949	30.938949	
31.110000	31.110000	S
31.160946	31.160946	
31.284452	31.284452	
31.830000	31.830000	S
32.000000	32.000000	S
32.162280	32.162280	
32.307673	32.307673	
32.490000	32.490000	S
32.653958	32.653958	
32.800132	32.800132	
32.990000	32.990000	S
33.156579	33.156579	
33.330000	33.330000	S
33.777234	33.777234	
33.862437	33.862437	
33.959366	33.959366	
34.160000	34.160000	S
34.345516	34.345516	
34.510000	34.510000	S
34.680000	34.680000	S
34.996657	34.996657	
35.160000	35.160000	S
35.229598	35.229598	
35.323400	35.323400	
35.520000	35.520000	S
35.699388	35.699388	
35.870000	35.870000	S
36.050000	36.050000	S
36.224678	36.224678	
36.380000	36.380000	S
36.550000	36.550000	S
36.623336	36.623336	
36.739806	36.739806	
