0.306000	0.420000	kicks
0.580499	0.862041	growl-bass
0.930249	1.148000	warm-tone-bass
1.200000	1.484000	high-hat
1.484000	1.596000	outward-k-snare
1.753000	1.814000	inward-k-snare
1.908000	1.972000	inward-k-snare
2.069000	2.142000	inward-k-snare
2.178000	2.269000	inward-k-snare
2.295000	2.393000	inward-k-snare
2.452000	2.616000	inward-k-snare
2.640000	2.706000	kicks
2.921000	3.462676	growl-bass
3.523000	3.826000	high-hat
3.831000	3.927000	outward-k-snare
4.131000	4.540000	unknown
4.726000	4.992000	unknown
5.041000	5.134000	kicks
5.324000	5.485000	growl-bass
5.596000	5.851000	warm-tone-bass
5.948000	6.234000	high-hat
6.234000	6.341000	outward-k-snare
6.534000	6.617000	inward-k-snare
6.677000	6.767000	inward-k-snare
6.817000	6.910000	inward-k-snare
6.960000	7.047000	inward-k-snare
7.099000	7.192000	inward-k-snare
7.244000	7.347000	inward-k-snare
7.411000	7.507000	kicks
7.733000	8.021043	growl-bass
8.057000	8.306000	warm-tone-bass
8.333000	8.610000	high-hat
8.617000	8.764000	outward-k-snare
8.914000	8.989000	inward-k-snare
9.044000	9.129000	inward-k-snare
9.206000	9.292000	inward-k-snare
9.343000	9.422000	inward-k-snare
9.507000	9.585000	inward-k-snare
9.662000	9.766000	inward-k-snare
9.840000	9.962000	kicks
10.136000	10.428662	growl-bass
10.434000	10.686000	warm-tone-bass
10.762000	11.049000	high-hat
11.049000	11.197000	outward-k-snare
11.342000	11.408000	inward-k-snare
11.476000	11.569000	inward-k-snare
11.672000	11.756000	inward-k-snare
11.948000	12.027000	inward-k-snare
12.074000	12.189000	inward-k-snare
12.216000	12.429000	warm-tone-bass
12.524000	12.747000	warm-tone-bass
13.432000	13.673000	warm-tone-bass
13.760000	14.029000	warm-tone-bass
14.647000	15.315000	warm-tone-bass
15.889000	16.516000	warm-tone-bass
17.020000	17.716000	warm-tone-bass
18.207000	18.905000	warm-tone-bass
19.427000	20.118000	warm-tone-bass
20.638000	21.324000	warm-tone-bass
21.812000	22.526000	warm-tone-bass
22.999000	23.767000	warm-tone-bass
24.193000	24.996000	warm-tone-bass
25.440000	26.087000	warm-tone-bass
26.647000	29.927000	warm-tone-bass
31.441000	31.529000	kicks
31.609000	32.574000	lip-bass
32.621000	32.770000	outward-k-snare
33.240000	33.337000	kicks
33.401000	34.339000	lip-bass
34.395000	34.509000	kicks
34.552000	34.961000	lip-bass
34.979000	35.101000	outward-k-snare
35.583000	36.160000	inward-k-snare
36.204000	36.309000	kicks
36.343000	37.389000	lip-bass
37.416000	37.552000	outward-k-snare
37.985000	38.058000	kicks
38.124000	39.137000	lip-bass
39.169000	39.727000	inward-k-snare
39.767000	40.031000	outward-k-snare
40.077000	40.510000	inward-k-snare
40.678000	40.960000	inward-k-snare
41.020000	41.090000	kicks
41.163000	42.218000	lip-bass
42.241000	42.396000	outward-k-snare
42.831000	42.895000	kicks
42.954000	43.993000	lip-bass
44.007000	44.566000	inward-k-snare
44.608000	44.757000	outward-k-snare
44.898000	45.728000	inward-k-snare
45.790000	45.874000	kicks
45.926000	46.994000	lip-bass
47.014000	47.207000	outward-k-snare
47.637000	47.724000	kicks
47.756000	48.777000	lip-bass
48.819000	49.298000	inward-k-snare
49.381000	49.509000	outward-k-snare
49.670000	50.539000	inward-k-snare
50.628000	50.718000	kicks
50.767000	51.784000	lip-bass
51.806000	51.934000	outward-k-snare
51.941000	52.333000	inward-k-snare
52.390000	52.495000	kicks
52.558000	53.569000	lip-bass
53.593000	54.427000	inward-k-snare
54.507000	54.794000	high-hat
54.809000	55.125000	outward-k-snare
55.135000	55.447000	outward-k-snare
55.472000	55.558000	kicks
55.633000	56.571000	lip-bass
56.585000	57.142000	inward-k-snare
57.170000	57.253000	kicks
57.321000	58.411000	lip-bass
58.430000	58.991000	inward-k-snare
59.010000	59.184000	outward-k-snare
59.276000	60.204000	inward-k-snare
60.223000	60.315000	kicks
60.373000	61.425000	lip-bass
61.442000	61.595000	outward-k-snare
62.035000	62.129000	kicks
62.167000	63.196000	lip-bass
63.223000	63.754000	inward-k-snare
63.802000	64.059000	outward-k-snare
64.094000	64.541000	inward-k-snare
64.709000	64.978000	inward-k-snare
65.044000	65.118000	kicks
65.182000	66.201000	lip-bass
66.221000	66.365000	outward-k-snare
66.816000	66.906000	kicks
66.960000	68.017000	lip-bass
68.041000	68.606000	inward-k-snare
68.638000	68.822000	outward-k-snare
68.931000	69.778866	inward-k-snare
69.873000	69.947000	kicks
70.025000	71.005000	lip-bass
71.019000	71.556000	inward-k-snare
71.608000	71.674000	kicks
71.748000	72.788000	lip-bass
72.826000	72.965000	high-hat
73.141000	73.382000	outward-k-snare
73.420000	73.515000	inward-k-snare
73.694000	73.975000	unknown
73.991000	74.441000	inward-k-snare
74.667000	74.772000	kicks
74.820000	75.779000	lip-bass
75.805000	75.987000	outward-k-snare
76.398000	76.511000	kicks
76.541000	77.569000	lip-bass
77.605000	78.155000	inward-k-snare
78.210000	78.358000	outward-k-snare
78.480544	79.345000	inward-k-snare
79.420000	79.497000	kicks
79.518000	80.593000	lip-bass
80.615000	80.761000	outward-k-snare
81.210000	81.316000	kicks
81.346000	82.382000	lip-bass
82.426000	83.018000	inward-k-snare
83.034000	83.181000	outward-k-snare
83.343000	83.504000	outward-k-snare
84.271000	84.372000	kicks
84.398000	85.391000	lip-bass
85.411000	85.543000	outward-k-snare
86.037000	86.140000	kicks
86.159000	87.237000	lip-bass
87.270000	87.405000	inward-k-snare
87.620499	87.987664	inward-k-snare
88.211000	88.578000	inward-k-snare
89.020000	89.119000	kicks
89.139000	90.208000	lip-bass
90.218000	90.329000	outward-k-snare
90.338000	90.756000	inward-k-snare
90.813000	90.906000	kicks
90.926000	92.049000	lip-bass
92.084000	92.183000	high-hat
92.231000	92.312000	inward-k-snare
92.347000	92.471000	kicks
92.680000	92.815000	outward-k-snare
92.933515	93.505000	warm-tone-bass
93.532000	93.670000	inward-k-snare
93.820000	93.945000	kicks
93.963000	94.984000	lip-bass
95.001000	95.145000	outward-k-snare
95.631000	95.723000	kicks
95.747000	96.773000	lip-bass
96.792000	96.898000	high-hat
96.937000	97.037000	inward-k-snare
97.102000	97.168000	kicks
97.394000	97.532000	outward-k-snare
97.718000	98.290000	warm-tone-bass
98.303000	98.509000	inward-k-snare
98.645000	98.771000	kicks
98.790000	99.819000	lip-bass
99.839000	99.993000	outward-k-snare
100.395000	100.514000	kicks
100.526000	101.578000	lip-bass
101.603000	101.690000	high-hat
101.738000	101.887000	growl-bass
101.887000	102.202000	warm-tone-bass
102.215000	102.334000	outward-k-snare
102.494000	103.064000	warm-tone-bass
103.455000	103.563900	kicks
103.581000	104.845000	lip-bass
105.247000	105.385000	kicks
105.385000	106.403000	lip-bass
106.411000	107.389000	growl-bass
107.646000	108.128000	high-hat
108.260000	108.379000	kicks
108.425000	109.406000	lip-bass
109.424000	109.602000	outward-k-snare
109.736000	110.831000	doe-singing
110.907000	111.068000	kicks
111.255000	111.346000	kicks
111.377000	111.834000	lip-bass
111.834000	111.986000	outward-k-snare
112.092000	112.162000	inward-k-snare
112.211000	112.310000	inward-k-snare
112.406000	112.909000	high-hat
113.020000	113.102000	kicks
113.126000	114.188000	lip-bass
114.188000	114.332000	outward-k-snare
114.485000	116.670000	doe-singing
116.670000	116.845000	outward-k-snare
116.986000	117.075000	kicks
117.263000	117.521000	high-hat
117.532000	117.746000	inward-k-snare
117.873000	117.955000	kicks
119.045000	119.227000	outward-k-snare
119.333000	120.573000	doe-singing
120.650000	120.752000	doe-singing
120.804000	120.906000	high-hat
121.112000	121.389000	inward-k-snare
121.436000	121.518000	outward-k-snare
121.719000	121.977000	high-hat
122.028000	122.601000	inward-k-snare
122.655000	122.767000	kicks
122.800000	123.784000	lip-bass
123.823000	123.927000	outward-k-snare
124.155000	127.442000	doe-singing
127.464000	127.548000	kicks
127.593000	128.586000	lip-bass
128.605000	128.715000	outward-k-snare
128.728000	129.706000	inward-k-snare
129.764000	130.507000	inward-k-snare
130.542000	130.967000	inward-k-snare
131.014000	131.168000	outward-k-snare
131.281000	131.763000	inward-k-snare
131.874000	132.153000	inward-k-snare
132.254000	132.363000	kicks
132.397000	133.398000	lip-bass
133.416000	133.561000	outward-k-snare
133.812000	133.906000	inward-k-snare
133.982000	134.050000	inward-k-snare
134.121000	134.183000	inward-k-snare
134.280000	134.357000	inward-k-snare
134.456000	134.503000	inward-k-snare
134.579000	134.659000	warm-tone-bass
135.754000	135.830000	inward-k-snare
135.851000	135.913000	high-hat
135.928000	136.028000	high-hat
136.097000	136.301000	inward-k-snare
